,table1,col1,table2,col2,sim_score
866,Falting2021-04,Elaboration,Guo2022-16,Citation,0.7333333333333334
867,Falting2021-04,Process,Guo2022-16,Elaboration,0.7333333333333334
868,Falting2021-04,Process,Daxenberger2013-17,Relocation,0.7333333333333334
869,Spangher2022-05,Addition,Daxenberger2012-09,Vandalism,0.7333333333333334
870,Spangher2022-05,Deletion,Daxenberger2012-09,Markup-Deletion,0.7333333333333334
871,Spangher2022-05,Edit,Daxenberger2012-09,Paraphrase,0.7333333333333334
872,Spangher2022-05,Deletion,Failgey1981-10,Punctuation,0.7333333333333334
873,Spangher2022-05,Deletion,Zhang2016-11,Organization,0.7333333333333334
874,Spangher2022-05,Addition,Pfeil2006-12,Vandalism,0.7333333333333334
875,Spangher2022-05,Addition,Jones2008-13,Vandalism,0.7333333333333334
876,Spangher2022-05,Deletion,Rathjens1985-15,Order,0.7333333333333334
877,Spangher2022-05,Deletion,Guo2022-16,Neutralization,0.7333333333333334
878,Spangher2022-05,Edit,Guo2022-16,Paraphrase,0.7333333333333334
879,Spangher2022-05,Addition,Daxenberger2013-17,Vandalism,0.7333333333333334
880,Spangher2022-05,Deletion,Daxenberger2013-17,Markup-Deletion,0.7333333333333334
881,Spangher2022-05,Edit,Daxenberger2013-17,Paraphrase,0.7333333333333334
882,Zhang2015-06,Evidence,Daxenberger2012-09,Paraphrase,0.7333333333333334
883,Zhang2015-06,Organization,Failgey1981-10,Abbreviation,0.7333333333333334
884,Zhang2015-06,General Content,Failgey1981-10,Format,0.7333333333333334
885,Zhang2015-06,Organization,Zhang2016-11,Evidence,0.7333333333333334
886,Zhang2015-06,Organization,Zhang2016-11,Clarity,0.7333333333333334
887,Zhang2015-06,Word-usage/Clarity,Zhang2016-11,Clarity,0.7333333333333334
888,Zhang2015-06,Evidence,Zhang2016-11,Organization,0.7333333333333334
889,Zhang2015-06,General Content,Pfeil2006-12,Format,0.7333333333333334
890,Zhang2015-06,Organization,Liu2014-14,Link deletion,0.7333333333333334
891,Zhang2015-06,Evidence,Liu2014-14,Sentence insertion,0.7333333333333334
892,Zhang2015-06,Organization,Rathjens1985-15,Accuracy,0.7333333333333334
893,Zhang2015-06,Evidence,Guo2022-16,Paraphrase,0.7333333333333334
894,Zhang2015-06,Evidence,Daxenberger2013-17,Paraphrase,0.7333333333333334
895,Du2022-07,Coherence,Failgey1981-10,Format,0.7333333333333334
896,Du2022-07,Style,Failgey1981-10,Format,0.7333333333333334
897,Du2022-07,Clarity,Zhang2016-11,Organization,0.7333333333333334
898,Du2022-07,Style,Zhang2016-11,Evidence,0.7333333333333334
899,Du2022-07,Coherence,Pfeil2006-12,Format,0.7333333333333334
900,Du2022-07,Style,Pfeil2006-12,Clarify Information,0.7333333333333334
901,Du2022-07,Style,Pfeil2006-12,Format,0.7333333333333334
902,Du2022-07,Fluency,Rathjens1985-15,Completeness,0.7333333333333334
903,Du2022-07,Fluency,Rathjens1985-15,Emphasis,0.7333333333333334
904,Du2022-07,Fluency,Rathjens1985-15,Objectivity,0.7333333333333334
905,Du2022-07,Coherence,Rathjens1985-15,Completeness,0.7333333333333334
906,Du2022-07,Coherence,Rathjens1985-15,Order,0.7333333333333334
907,Du2022-07,Style,Rathjens1985-15,Completeness,0.7333333333333334
908,Du2022-07,Coherence,Guo2022-16,Elaboration,0.7333333333333334
909,Du2022-07,Style,Guo2022-16,Elaboration,0.7333333333333334
910,Yang2016-08,Grammar,Daxenberger2012-09,Spelling/Grammar,0.7333333333333334
911,Yang2016-08,Markup-Inserion,Daxenberger2012-09,Markup-Modification,0.7333333333333334
912,Yang2016-08,Markup-Modification,Daxenberger2012-09,Markup-Inserion,0.7333333333333334
913,Yang2016-08,File-Insertion,Daxenberger2012-09,Template-Insertion,0.7333333333333334
914,Yang2016-08,File-Deletion,Daxenberger2012-09,Template-Deletion,0.7333333333333334
915,Yang2016-08,File-Modification,Daxenberger2012-09,Template-Modification,0.7333333333333334
916,Yang2016-08,Wikilink-Insertion,Daxenberger2012-09,File-Insertion,0.7333333333333334
917,Yang2016-08,Wikilink-Deletion,Daxenberger2012-09,File-Deletion,0.7333333333333334
918,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,File-Modification,0.7333333333333334
919,Yang2016-08,Template-Insertion,Daxenberger2012-09,File-Insertion,0.7333333333333334
920,Yang2016-08,Template-Deletion,Daxenberger2012-09,File-Deletion,0.7333333333333334
921,Yang2016-08,Template-Modification,Daxenberger2012-09,File-Modification,0.7333333333333334
922,Yang2016-08,Rephrase,Zhang2016-11,Evidence,0.7333333333333334
923,Yang2016-08,Relocation,Guo2022-16,Citation,0.7333333333333334
924,Yang2016-08,Grammar,Daxenberger2013-17,Spelling/Grammar,0.7333333333333334
925,Yang2016-08,Markup-Inserion,Daxenberger2013-17,Markup-Modification,0.7333333333333334
926,Yang2016-08,Markup-Modification,Daxenberger2013-17,Markup-Inserion,0.7333333333333334
927,Yang2016-08,File-Insertion,Daxenberger2013-17,Template-Insertion,0.7333333333333334
928,Yang2016-08,File-Deletion,Daxenberger2013-17,Template-Deletion,0.7333333333333334
929,Yang2016-08,File-Modification,Daxenberger2013-17,Template-Modification,0.7333333333333334
930,Yang2016-08,Wikilink-Insertion,Daxenberger2013-17,File-Insertion,0.7333333333333334
931,Yang2016-08,Wikilink-Deletion,Daxenberger2013-17,File-Deletion,0.7333333333333334
932,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,File-Modification,0.7333333333333334
933,Yang2016-08,Template-Insertion,Daxenberger2013-17,File-Insertion,0.7333333333333334
934,Yang2016-08,Template-Deletion,Daxenberger2013-17,File-Deletion,0.7333333333333334
935,Yang2016-08,Template-Modification,Daxenberger2013-17,File-Modification,0.7333333333333334
936,Yang2017-01,Elaboration,Jones2008-13,Fix or Delete Link,0.7328571428571429
937,Falting2021-04,Elaboration,Jones2008-13,Fix or Delete Link,0.7328571428571429
938,Anthonio2020-03,Information Modification/Insertion,Zhang2016-11,Organization,0.7324990798675011
939,Yang2017-01,Counter Vandalism,Jones2008-13,Fix or Delete Link,0.7318095238095237
940,Yang2016-08,Wikilink-Insertion,Liu2014-14,Sentence insertion,0.7313131313131314
941,Yang2017-01,Copy Editing,Daxenberger2012-09,Markup-Deletion,0.7311355311355312
942,Yang2017-01,Copy Editing,Daxenberger2012-09,File-Deletion,0.7311355311355312
943,Yang2017-01,Copy Editing,Daxenberger2013-17,Markup-Deletion,0.7311355311355312
944,Yang2017-01,Copy Editing,Daxenberger2013-17,File-Deletion,0.7311355311355312
945,Zhang2015-06,General Content,Failgey1981-10,"Tense, Number and Modality",0.7304615384615385
946,Yang2016-08,Template-Modification,Jones2008-13,Fix or Delete Image,0.7301960784313726
947,Zhang2015-06,Organization,Pfeil2006-12,Add Information,0.7301010101010101
948,Yang2016-08,Information-Deletion,Liu2014-14,Reference insertion,0.73
949,Yang2016-08,External Link-Insertion,Jones2008-13,Fix or Delete Link,0.7298245614035088
950,Rajagopal2022-02,Point-of-view Change,Liu2014-14,Link insertion,0.7294871794871796
951,Yang2016-08,Relocation,Daxenberger2012-09,Template-Insertion,0.729122807017544
952,Yang2016-08,Template-Insertion,Daxenberger2012-09,Relocation,0.729122807017544
953,Yang2016-08,Relocation,Daxenberger2013-17,Template-Insertion,0.729122807017544
954,Yang2016-08,Template-Insertion,Daxenberger2013-17,Relocation,0.729122807017544
955,Yang2016-08,External Link-Modification,Liu2014-14,Reference deletion,0.728952380952381
956,Zhang2015-06,General Content,Jones2008-13,Fix or Delete Image,0.7287619047619047
957,Rajagopal2022-02,Add Supporting Evidence,Guo2022-16,Forward Reference,0.7280413703943116
958,Yang2016-08,Markup-Modification,Liu2014-14,Sentence modification,0.7277777777777779
959,Yang2017-01,Counter Vandalism,Liu2014-14,Reference deletion,0.7272727272727273
960,Yang2017-01,Clarification,Liu2014-14,Sentence insertion,0.7263157894736842
961,Yang2017-01,Vandalism,Liu2014-14,Sentence modification,0.7263157894736842
962,Yang2017-01,Counter Vandalism,Guo2022-16,Forward Reference,0.7263157894736842
963,Yang2017-01,Point of View,Guo2022-16,Forward Reference,0.7263157894736842
964,Falting2021-04,Clarification,Liu2014-14,Sentence insertion,0.7263157894736842
965,Falting2021-04,Vandalism,Liu2014-14,Sentence modification,0.7263157894736842
966,Falting2021-04,Point of View,Guo2022-16,Forward Reference,0.7263157894736842
967,Spangher2022-05,Addition,Liu2014-14,Sentence insertion,0.7263157894736842
968,Yang2016-08,Relocation,Daxenberger2012-09,Information-Deletion,0.7263157894736842
969,Yang2016-08,Information-Deletion,Daxenberger2012-09,Relocation,0.7263157894736842
970,Yang2016-08,Relocation,Daxenberger2013-17,Information-Deletion,0.7263157894736842
971,Yang2016-08,Information-Deletion,Daxenberger2013-17,Relocation,0.7263157894736842
972,Anthonio2020-03,Paraphrase,Liu2014-14,Reference deletion,0.7254901960784315
973,Yang2017-01,Vandalism,Liu2014-14,Reference deletion,0.7252525252525253
974,Falting2021-04,Vandalism,Liu2014-14,Reference deletion,0.7252525252525253
975,Yang2016-08,Markup-Modification,Liu2014-14,Reference deletion,0.7250793650793652
976,Yang2016-08,Wikilink-Modification,Liu2014-14,Reference deletion,0.7250793650793652
977,Yang2016-08,Wikilink-Modification,Pfeil2006-12,Fix Link,0.7250000000000001
978,Yang2017-01,Copy Editing,Daxenberger2012-09,Template-Deletion,0.7247863247863249
979,Yang2017-01,Copy Editing,Daxenberger2013-17,Template-Deletion,0.7247863247863249
980,Yang2017-01,Elaboration,Liu2014-14,Sentence deletion,0.7246187363834424
981,Falting2021-04,Elaboration,Liu2014-14,Sentence deletion,0.7246187363834424
982,Yang2017-01,Point of View,Daxenberger2012-09,Paraphrase,0.7245421245421246
983,Yang2017-01,Point of View,Guo2022-16,Paraphrase,0.7245421245421246
984,Yang2017-01,Point of View,Daxenberger2013-17,Paraphrase,0.7245421245421246
985,Falting2021-04,Point of View,Daxenberger2012-09,Paraphrase,0.7245421245421246
986,Falting2021-04,Point of View,Guo2022-16,Paraphrase,0.7245421245421246
987,Falting2021-04,Point of View,Daxenberger2013-17,Paraphrase,0.7245421245421246
988,Anthonio2020-03,Information Modification/Insertion,Zhang2016-11,Evidence,0.7244755244755245
989,Yang2017-01,Counter Vandalism,Liu2014-14,Sentence insertion,0.7244444444444444
990,Yang2017-01,Fact Update,Liu2014-14,Sentence insertion,0.7242424242424244
991,Rajagopal2022-02,Fact Update,Liu2014-14,Sentence insertion,0.7242424242424244
992,Falting2021-04,Fact Update,Liu2014-14,Sentence insertion,0.7242424242424244
993,Yang2017-01,Vandalism,Guo2022-16,Forward Reference,0.7239766081871346
994,Falting2021-04,Vandalism,Guo2022-16,Forward Reference,0.7239766081871346
995,Yang2016-08,File-Insertion,Liu2014-14,Reference modification,0.7238562091503267
996,Spangher2022-05,Deletion,Daxenberger2012-09,File-Modification,0.7238095238095239
997,Spangher2022-05,Deletion,Daxenberger2013-17,File-Modification,0.7238095238095239
998,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Format,0.7236363636363636
999,Rajagopal2022-02,Remove Existing Information,Pfeil2006-12,Format,0.7236363636363636
1000,Du2022-07,Coherence,Jones2008-13,Fix or Delete Link,0.7235164835164836
1001,Zhang2015-06,General Content,Liu2014-14,Reference modification,0.7234498834498835
1002,Zhang2015-06,General Content,Liu2014-14,Reference deletion,0.7234498834498835
1003,Yang2017-01,Counter Vandalism,Failgey1981-10,Punctuation,0.7222222222222221
1004,Yang2017-01,Process,Liu2014-14,Link insertion,0.7222222222222221
1005,Falting2021-04,Process,Liu2014-14,Link insertion,0.7222222222222221
1006,Yang2016-08,Reference-Insertion,Pfeil2006-12,Reversion,0.7214814814814816
1007,Yang2017-01,Elaboration,Liu2014-14,Sentence insertion,0.7214814814814814
1008,Yang2017-01,Vandalism,Liu2014-14,Link insertion,0.7214814814814814
1009,Falting2021-04,Elaboration,Liu2014-14,Sentence insertion,0.7214814814814814
1010,Falting2021-04,Vandalism,Liu2014-14,Link insertion,0.7214814814814814
1011,Spangher2022-05,Addition,Pfeil2006-12,Fix Link,0.7214814814814814
1012,Anthonio2020-03,Information Modification/Insertion,Daxenberger2012-09,Relocation,0.7214574898785426
1013,Anthonio2020-03,Information Modification/Insertion,Daxenberger2013-17,Relocation,0.7214574898785426
1014,Yang2016-08,Information-Modification,Failgey1981-10,Punctuation,0.7213675213675215
1015,Zhang2015-06,Evidence,Daxenberger2012-09,Reference-Insertion,0.7212121212121212
1016,Zhang2015-06,Evidence,Daxenberger2013-17,Reference-Insertion,0.7212121212121212
1017,Yang2016-08,Information-Insertion,Failgey1981-10,Format,0.7212121212121212
1018,Yang2016-08,Reference-Insertion,Zhang2016-11,Evidence,0.7212121212121212
1019,Yang2016-08,Information-Insertion,Pfeil2006-12,Format,0.7212121212121212
1020,Yang2016-08,Information-Modification,Liu2014-14,Sentence deletion,0.7206349206349205
1021,Yang2016-08,File-Deletion,Liu2014-14,Reference modification,0.7206349206349205
1022,Yang2017-01,Copy Editing,Failgey1981-10,Meaning-Preserving-Deletion,0.7202331002331002
1023,Anthonio2020-03,Information Modification/Insertion,Liu2014-14,Reference deletion,0.7202051282051283
1024,Yang2016-08,Relocation,Daxenberger2012-09,Reference-Modification,0.72
1025,Yang2016-08,File-Insertion,Daxenberger2012-09,Reference-Insertion,0.72
1026,Yang2016-08,File-Deletion,Daxenberger2012-09,Reference-Deletion,0.72
1027,Yang2016-08,File-Modification,Daxenberger2012-09,Reference-Modification,0.72
1028,Yang2016-08,Reference-Insertion,Daxenberger2012-09,File-Insertion,0.72
1029,Yang2016-08,Reference-Insertion,Daxenberger2012-09,Template-Insertion,0.72
1030,Yang2016-08,Reference-Deletion,Daxenberger2012-09,File-Deletion,0.72
1031,Yang2016-08,Reference-Deletion,Daxenberger2012-09,Template-Deletion,0.72
1032,Yang2016-08,Reference-Modification,Daxenberger2012-09,Relocation,0.72
1033,Yang2016-08,Reference-Modification,Daxenberger2012-09,File-Modification,0.72
1034,Yang2016-08,Reference-Modification,Daxenberger2012-09,Template-Modification,0.72
1035,Yang2016-08,Template-Insertion,Daxenberger2012-09,Reference-Insertion,0.72
1036,Yang2016-08,Template-Deletion,Daxenberger2012-09,Reference-Deletion,0.72
1037,Yang2016-08,Template-Modification,Daxenberger2012-09,Reference-Modification,0.72
1038,Yang2016-08,Relocation,Daxenberger2013-17,Reference-Modification,0.72
1039,Yang2016-08,File-Insertion,Daxenberger2013-17,Reference-Insertion,0.72
1040,Yang2016-08,File-Deletion,Daxenberger2013-17,Reference-Deletion,0.72
1041,Yang2016-08,File-Modification,Daxenberger2013-17,Reference-Modification,0.72
1042,Yang2016-08,Reference-Insertion,Daxenberger2013-17,File-Insertion,0.72
1043,Yang2016-08,Reference-Insertion,Daxenberger2013-17,Template-Insertion,0.72
1044,Yang2016-08,Reference-Deletion,Daxenberger2013-17,File-Deletion,0.72
1045,Yang2016-08,Reference-Deletion,Daxenberger2013-17,Template-Deletion,0.72
1046,Yang2016-08,Reference-Modification,Daxenberger2013-17,Relocation,0.72
1047,Yang2016-08,Reference-Modification,Daxenberger2013-17,File-Modification,0.72
1048,Yang2016-08,Reference-Modification,Daxenberger2013-17,Template-Modification,0.72
1049,Yang2016-08,Template-Insertion,Daxenberger2013-17,Reference-Insertion,0.72
1050,Yang2016-08,Template-Deletion,Daxenberger2013-17,Reference-Deletion,0.72
1051,Yang2016-08,Template-Modification,Daxenberger2013-17,Reference-Modification,0.72
1052,Yang2017-01,Fact Update,Jones2008-13,Style or readability,0.7199023199023198
1053,Rajagopal2022-02,Fact Update,Jones2008-13,Style or readability,0.7199023199023198
1054,Falting2021-04,Fact Update,Jones2008-13,Style or readability,0.7199023199023198
1055,Yang2017-01,Verification,Zhang2016-11,General Content,0.7196581196581195
1056,Yang2017-01,Point of View,Guo2022-16,Citation,0.7196581196581195
1057,Falting2021-04,Point of View,Guo2022-16,Citation,0.7196581196581195
1058,Du2022-07,Fluency,Pfeil2006-12,Fix Link,0.7196581196581195
1059,Anthonio2020-03,Information Deletion,Guo2022-16,Dynamic Update,0.7190476190476192
1060,Yang2017-01,Verification,Jones2008-13,Add Image,0.7186928104575163
1061,Anthonio2020-03,Paraphrase,Liu2014-14,Link deletion,0.7185185185185186
1062,Rajagopal2022-02,Add Supporting Evidence,Liu2014-14,Sentence insertion,0.7182734912146678
1063,Anthonio2020-03,Information Deletion,Daxenberger2012-09,Markup-Deletion,0.7181818181818183
1064,Anthonio2020-03,Information Deletion,Daxenberger2013-17,Markup-Deletion,0.7181818181818183
1065,Yang2016-08,File-Modification,Liu2014-14,Link deletion,0.717857142857143
1066,Yang2016-08,Wikilink-Deletion,Liu2014-14,Sentence deletion,0.7174603174603176
1067,Yang2017-01,Simplification,Jones2008-13,Significant Deletion,0.7171014492753625
1068,Falting2021-04,Simplification,Jones2008-13,Significant Deletion,0.7171014492753625
1069,Yang2017-01,Clarification,Guo2022-16,Forward Reference,0.7168214654282767
1070,Falting2021-04,Clarification,Guo2022-16,Forward Reference,0.7168214654282767
1071,Yang2016-08,Markup-Deletion,Daxenberger2012-09,Information-Deletion,0.7166666666666668
1072,Yang2016-08,Markup-Modification,Daxenberger2012-09,Information-Modification,0.7166666666666668
1073,Yang2016-08,Information-Deletion,Daxenberger2012-09,Markup-Deletion,0.7166666666666668
1074,Yang2016-08,Information-Deletion,Daxenberger2012-09,File-Deletion,0.7166666666666668
1075,Yang2016-08,Information-Deletion,Daxenberger2012-09,Reference-Deletion,0.7166666666666668
1076,Yang2016-08,Information-Deletion,Daxenberger2012-09,Template-Deletion,0.7166666666666668
1077,Yang2016-08,Information-Modification,Daxenberger2012-09,Markup-Modification,0.7166666666666668
1078,Yang2016-08,Information-Modification,Daxenberger2012-09,File-Modification,0.7166666666666668
1079,Yang2016-08,Information-Modification,Daxenberger2012-09,Reference-Modification,0.7166666666666668
1080,Yang2016-08,Information-Modification,Daxenberger2012-09,Template-Modification,0.7166666666666668
1081,Yang2016-08,File-Deletion,Daxenberger2012-09,Information-Deletion,0.7166666666666668
1082,Yang2016-08,File-Modification,Daxenberger2012-09,Information-Modification,0.7166666666666668
1083,Yang2016-08,Reference-Deletion,Daxenberger2012-09,Information-Deletion,0.7166666666666668
1084,Yang2016-08,Reference-Modification,Daxenberger2012-09,Information-Modification,0.7166666666666668
1085,Yang2016-08,Template-Deletion,Daxenberger2012-09,Information-Deletion,0.7166666666666668
1086,Yang2016-08,Template-Modification,Daxenberger2012-09,Information-Modification,0.7166666666666668
1087,Yang2016-08,Markup-Deletion,Daxenberger2013-17,Information-Deletion,0.7166666666666668
1088,Yang2016-08,Markup-Modification,Daxenberger2013-17,Information-Modification,0.7166666666666668
1089,Yang2016-08,Information-Deletion,Daxenberger2013-17,Markup-Deletion,0.7166666666666668
1090,Yang2016-08,Information-Deletion,Daxenberger2013-17,File-Deletion,0.7166666666666668
1091,Yang2016-08,Information-Deletion,Daxenberger2013-17,Reference-Deletion,0.7166666666666668
1092,Yang2016-08,Information-Deletion,Daxenberger2013-17,Template-Deletion,0.7166666666666668
1093,Yang2016-08,Information-Modification,Daxenberger2013-17,Markup-Modification,0.7166666666666668
1094,Yang2016-08,Information-Modification,Daxenberger2013-17,File-Modification,0.7166666666666668
1095,Yang2016-08,Information-Modification,Daxenberger2013-17,Reference-Modification,0.7166666666666668
1096,Yang2016-08,Information-Modification,Daxenberger2013-17,Template-Modification,0.7166666666666668
1097,Yang2016-08,File-Deletion,Daxenberger2013-17,Information-Deletion,0.7166666666666668
1098,Yang2016-08,File-Modification,Daxenberger2013-17,Information-Modification,0.7166666666666668
1099,Yang2016-08,Reference-Deletion,Daxenberger2013-17,Information-Deletion,0.7166666666666668
1100,Yang2016-08,Reference-Modification,Daxenberger2013-17,Information-Modification,0.7166666666666668
1101,Yang2016-08,Template-Deletion,Daxenberger2013-17,Information-Deletion,0.7166666666666668
1102,Yang2016-08,Template-Modification,Daxenberger2013-17,Information-Modification,0.7166666666666668
1103,Spangher2022-05,Edit,Jones2008-13,Fix or Delete Image,0.7166666666666666
1104,Yang2017-01,Elaboration,Jones2008-13,Significant Addition,0.7164021164021164
1105,Falting2021-04,Elaboration,Jones2008-13,Significant Addition,0.7164021164021164
1106,Spangher2022-05,Deletion,Daxenberger2012-09,Template-Modification,0.7164021164021164
1107,Spangher2022-05,Deletion,Daxenberger2013-17,Template-Modification,0.7164021164021164
1108,Yang2017-01,Elaboration,Jones2008-13,Fix or Delete Image,0.7161904761904763
1109,Falting2021-04,Elaboration,Jones2008-13,Fix or Delete Image,0.7161904761904763
1110,Yang2016-08,File-Modification,Pfeil2006-12,Fix Link,0.7161111111111111
1111,Anthonio2020-03,Information Deletion,Daxenberger2012-09,Relocation,0.716059379217274
1112,Anthonio2020-03,Information Deletion,Daxenberger2013-17,Relocation,0.716059379217274
1113,Yang2016-08,External Link-Modification,Liu2014-14,Reference insertion,0.7159738562091504
1114,Yang2016-08,Information-Modification,Pfeil2006-12,Clarify Information,0.7157575757575758
1115,Yang2016-08,Information-Modification,Pfeil2006-12,Delete Information,0.7157575757575758
1116,Du2022-07,Fluency,Liu2014-14,Link insertion,0.7155555555555555
1117,Yang2017-01,Point of View,Daxenberger2012-09,Information-Insertion,0.7154545454545456
1118,Yang2017-01,Point of View,Daxenberger2013-17,Information-Insertion,0.7154545454545456
1119,Falting2021-04,Point of View,Daxenberger2012-09,Information-Insertion,0.7154545454545456
1120,Falting2021-04,Point of View,Daxenberger2013-17,Information-Insertion,0.7154545454545456
1121,Yang2016-08,Information-Deletion,Liu2014-14,Link modification,0.7147869674185463
1122,Rajagopal2022-02,Add New Information,Daxenberger2012-09,Information-Insertion,0.7146666666666668
1123,Rajagopal2022-02,Add New Information,Daxenberger2013-17,Information-Insertion,0.7146666666666668
1124,Zhang2015-06,Rebuttal/Reservation,Liu2014-14,Reference modification,0.7144444444444444
1125,Anthonio2020-03,Information Deletion,Daxenberger2012-09,Paraphrase,0.7142857142857144
1126,Anthonio2020-03,Information Deletion,Guo2022-16,Paraphrase,0.7142857142857144
1127,Anthonio2020-03,Information Deletion,Daxenberger2013-17,Paraphrase,0.7142857142857144
1128,Yang2017-01,Copy Editing,Liu2014-14,Reference insertion,0.7142857142857142
1129,Yang2017-01,Fact Update,Liu2014-14,Reference modification,0.7142857142857142
1130,Rajagopal2022-02,Fact Update,Liu2014-14,Reference modification,0.7142857142857142
1131,Falting2021-04,Fact Update,Liu2014-14,Reference modification,0.7142857142857142
1132,Rajagopal2022-02,Point-of-view Change,Liu2014-14,Sentence insertion,0.7138009049773757
1133,Yang2016-08,Information-Insertion,Liu2014-14,Link modification,0.7137254901960783
1134,Spangher2022-05,Deletion,Liu2014-14,Link insertion,0.7136842105263159
1135,Rajagopal2022-02,Add Supporting Evidence,Rathjens1985-15,Order,0.7136651583710407
1136,Yang2016-08,Reference-Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.7134545454545456
1137,Yang2017-01,Fact Update,Daxenberger2012-09,Template-Insertion,0.7131313131313133
1138,Yang2017-01,Fact Update,Daxenberger2013-17,Template-Insertion,0.7131313131313133
1139,Rajagopal2022-02,Fact Update,Daxenberger2012-09,Template-Insertion,0.7131313131313133
1140,Rajagopal2022-02,Fact Update,Daxenberger2013-17,Template-Insertion,0.7131313131313133
1141,Falting2021-04,Fact Update,Daxenberger2012-09,Template-Insertion,0.7131313131313133
1142,Falting2021-04,Fact Update,Daxenberger2013-17,Template-Insertion,0.7131313131313133
1143,Yang2016-08,Wikilink-Insertion,Liu2014-14,Reference modification,0.7127450980392156
1144,Yang2016-08,Template-Insertion,Liu2014-14,Reference modification,0.7127450980392156
1145,Yang2017-01,Process,Liu2014-14,Sentence modification,0.7124183006535947
1146,Yang2017-01,Process,Liu2014-14,Sentence deletion,0.7124183006535947
1147,Yang2017-01,Copy Editing,Guo2022-16,Citation,0.7124183006535947
1148,Yang2017-01,Elaboration,Guo2022-16,Forward Reference,0.7124183006535947
1149,Falting2021-04,Process,Liu2014-14,Sentence modification,0.7124183006535947
1150,Falting2021-04,Process,Liu2014-14,Sentence deletion,0.7124183006535947
1151,Falting2021-04,Elaboration,Guo2022-16,Forward Reference,0.7124183006535947
1152,Zhang2015-06,Organization,Liu2014-14,Sentence deletion,0.7124183006535947
1153,Zhang2015-06,General Content,Jones2008-13,Style or readability,0.7123076923076923
1154,Yang2016-08,Template-Modification,Liu2014-14,Link deletion,0.7123015873015874
1155,Rajagopal2022-02,Remove Existing Information,Pfeil2006-12,Clarify Information,0.712
1156,Yang2016-08,Markup-Modification,Liu2014-14,Reference insertion,0.7116339869281045
1157,Yang2016-08,Wikilink-Modification,Liu2014-14,Reference insertion,0.7116339869281045
1158,Yang2016-08,Template-Modification,Liu2014-14,Reference insertion,0.7116339869281045
1159,Yang2016-08,Information-Deletion,Jones2008-13,Significant Deletion,0.7111111111111112
1160,Yang2016-08,External Link-Deletion,Jones2008-13,Fix or Delete Link,0.7111111111111112
1161,Yang2017-01,Wikification,Daxenberger2012-09,Information-Modification,0.711111111111111
1162,Yang2017-01,Wikification,Daxenberger2013-17,Information-Modification,0.711111111111111
1163,Falting2021-04,Wikification,Daxenberger2012-09,Information-Modification,0.711111111111111
1164,Falting2021-04,Wikification,Daxenberger2013-17,Information-Modification,0.711111111111111
1165,Rajagopal2022-02,Remove Existing Information,Daxenberger2012-09,Information-Insertion,0.7105641025641025
1166,Rajagopal2022-02,Remove Existing Information,Daxenberger2013-17,Information-Insertion,0.7105641025641025
1167,Spangher2022-05,Deletion,Daxenberger2012-09,Reference-Modification,0.7104761904761905
1168,Spangher2022-05,Deletion,Daxenberger2013-17,Reference-Modification,0.7104761904761905
1169,Rajagopal2022-02,Add New Information,Failgey1981-10,Format,0.7103030303030304
1170,Rajagopal2022-02,Add New Information,Pfeil2006-12,Format,0.7103030303030304
1171,Rajagopal2022-02,Add Supporting Evidence,Liu2014-14,Link insertion,0.7100606060606061
1172,Yang2016-08,Information-Modification,Guo2022-16,Neutralization,0.71005291005291
1173,Anthonio2020-03,Information Deletion,Daxenberger2012-09,File-Insertion,0.71
1174,Anthonio2020-03,Information Deletion,Daxenberger2013-17,File-Insertion,0.71
1175,Zhang2015-06,Rebuttal/Reservation,Liu2014-14,Reference insertion,0.70989898989899
1176,Yang2017-01,Elaboration,Daxenberger2012-09,Information-Deletion,0.7098039215686276
1177,Yang2017-01,Elaboration,Daxenberger2013-17,Information-Deletion,0.7098039215686276
1178,Falting2021-04,Elaboration,Daxenberger2012-09,Information-Deletion,0.7098039215686276
1179,Falting2021-04,Elaboration,Daxenberger2013-17,Information-Deletion,0.7098039215686276
1180,Yang2016-08,Information-Deletion,Guo2022-16,Elaboration,0.7098039215686276
1181,Yang2016-08,Wikilink-Deletion,Liu2014-14,Reference modification,0.7095238095238094
1182,Yang2016-08,Template-Deletion,Liu2014-14,Reference modification,0.7095238095238094
1183,Yang2017-01,Vandalism,Failgey1981-10,Abbreviation,0.7090909090909092
1184,Yang2017-01,Copy Editing,Pfeil2006-12,Add Information,0.7090909090909092
1185,Falting2021-04,Vandalism,Failgey1981-10,Abbreviation,0.7090909090909092
1186,Spangher2022-05,Deletion,Daxenberger2012-09,Vandalism,0.7090909090909092
1187,Spangher2022-05,Deletion,Failgey1981-10,Abbreviation,0.7090909090909092
1188,Spangher2022-05,Deletion,Pfeil2006-12,Vandalism,0.7090909090909092
1189,Spangher2022-05,Deletion,Jones2008-13,Vandalism,0.7090909090909092
1190,Spangher2022-05,Deletion,Daxenberger2013-17,Vandalism,0.7090909090909092
1191,Yang2016-08,External Link-Deletion,Jones2008-13,Significant Deletion,0.7090909090909092
1192,Yang2016-08,Wikilink-Deletion,Jones2008-13,Significant Deletion,0.7090909090909092
