,table1,col1,table2,col2,sim_score
917,Zhang2016-11,Warrant/Reasoning/Backing,Du2022-07,Meaning-Changed,0.17042154
918,Rajagopal2022-02,Point-of-view Change,Guo2022-16,Paraphrase,0.16985218
919,Guo2022-16,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.16985218
920,Falting2021-04,Copy-editing,Du2022-07,Coherence,0.16966143
921,Du2022-07,Coherence,Falting2021-04,Copy-editing,0.16966143
922,Jones2008-13,Style or readability,Rathjens1985-15,Brevity,0.16959715
923,Rathjens1985-15,Brevity,Jones2008-13,Style or readability,0.16959715
924,Du2022-07,Style,Guo2022-16,Paraphrase,0.16914012
925,Guo2022-16,Paraphrase,Du2022-07,Style,0.16914012
926,Yang2017-01,Fact Update,Pfeil2006-12,Format,0.16913955
927,Pfeil2006-12,Format,Yang2017-01,Fact Update,0.16913955
928,Anthonio2020-03,Spelling/Grammar,Liu2014-14,Revert,0.16870934
929,Liu2014-14,Revert,Anthonio2020-03,Spelling/Grammar,0.16870934
930,Falting2021-04,Unlabeled,Du2022-07,Meaning-Changed,0.1681434
931,Du2022-07,Meaning-Changed,Falting2021-04,Unlabeled,0.1681434
932,Falting2021-04,Process,Daxenberger2012-09,Paraphrase,0.16787286
933,Falting2021-04,Process,Daxenberger2013-17,Paraphrase,0.16787286
934,Daxenberger2012-09,Paraphrase,Falting2021-04,Process,0.16787286
935,Daxenberger2013-17,Paraphrase,Falting2021-04,Process,0.16787286
936,Anthonio2020-03,Spelling/Grammar,Spangher2022-05,Refactors,0.16701238
937,Spangher2022-05,Refactors,Anthonio2020-03,Spelling/Grammar,0.16701238
938,Falting2021-04,Process,Jones2008-13,Structual Changes,0.16696075
939,Jones2008-13,Structual Changes,Falting2021-04,Process,0.16696075
940,Anthonio2020-03,Paraphrase,Spangher2022-05,Edit,0.16634081
941,Spangher2022-05,Edit,Anthonio2020-03,Paraphrase,0.16634081
942,Yang2016-08,Grammar,Failgey1981-10,Spelling,0.1653965
943,Failgey1981-10,Spelling,Yang2016-08,Grammar,0.1653965
944,Zhang2015-06,Conventions/Grammar/Spelling,Rathjens1985-15,Consistency,0.16532251
945,Rathjens1985-15,Consistency,Zhang2015-06,Conventions/Grammar/Spelling,0.16532251
946,Falting2021-04,Fact Update,Pfeil2006-12,Format,0.16343388
947,Pfeil2006-12,Format,Falting2021-04,Fact Update,0.16343388
948,Du2022-07,Clarity,Guo2022-16,Citation,0.1628901
949,Guo2022-16,Citation,Du2022-07,Clarity,0.1628901
950,Daxenberger2012-09,Spelling/Grammar,Jones2008-13,Add Link,0.16278891
951,Jones2008-13,Add Link,Daxenberger2012-09,Spelling/Grammar,0.16278891
952,Jones2008-13,Add Link,Daxenberger2013-17,Spelling/Grammar,0.16278891
953,Daxenberger2013-17,Spelling/Grammar,Jones2008-13,Add Link,0.16278891
954,Spangher2022-05,Edit,Zhang2015-06,Evidence,0.16160673
955,Zhang2015-06,Evidence,Spangher2022-05,Edit,0.16160673
956,Yang2017-01,Copy Editing,Du2022-07,Coherence,0.16151346
957,Du2022-07,Coherence,Yang2017-01,Copy Editing,0.16151346
958,Du2022-07,Fluency,Failgey1981-10,Format,0.16061994
959,Failgey1981-10,Format,Du2022-07,Fluency,0.16061994
960,Spangher2022-05,Edit,Zhang2016-11,Evidence,0.1606076
961,Zhang2016-11,Evidence,Spangher2022-05,Edit,0.1606076
962,Du2022-07,Style,Failgey1981-10,Spelling,0.15950106
963,Failgey1981-10,Spelling,Du2022-07,Style,0.15950106
964,Rajagopal2022-02,Fact Update,Du2022-07,Style,0.1585308
965,Du2022-07,Style,Rajagopal2022-02,Fact Update,0.1585308
966,Spangher2022-05,Refactors,Guo2022-16,Forward Reference,0.15794499
967,Guo2022-16,Forward Reference,Spangher2022-05,Refactors,0.15794499
968,Falting2021-04,Process,Du2022-07,Style,0.15788366
969,Du2022-07,Style,Falting2021-04,Process,0.15788366
970,Rajagopal2022-02,Point-of-view Change,Anthonio2020-03,Paraphrase,0.15780304
971,Anthonio2020-03,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.15780304
972,Falting2021-04,Fact Update,Zhang2016-11,Evidence,0.15681434
973,Zhang2016-11,Evidence,Falting2021-04,Fact Update,0.15681434
974,Falting2021-04,Fact Update,Failgey1981-10,Format,0.15677384
975,Failgey1981-10,Format,Falting2021-04,Fact Update,0.15677384
976,Liu2014-14,Sentence deletion,Rathjens1985-15,Completeness,0.15649068
977,Rathjens1985-15,Completeness,Liu2014-14,Sentence deletion,0.15649068
978,Zhang2015-06,Word-usage/Clarity,Failgey1981-10,"Tense, Number and Modality",0.15590425
979,Failgey1981-10,"Tense, Number and Modality",Zhang2015-06,Word-usage/Clarity,0.15590425
980,Yang2017-01,Refactoring,Anthonio2020-03,Spelling/Grammar,0.15571335
981,Anthonio2020-03,Spelling/Grammar,Yang2017-01,Refactoring,0.15571335
982,Rajagopal2022-02,Point-of-view Change,Daxenberger2012-09,Paraphrase,0.1550823
983,Daxenberger2012-09,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.1550823
984,Falting2021-04,Fact Update,Zhang2015-06,Evidence,0.15447858
985,Zhang2015-06,Evidence,Falting2021-04,Fact Update,0.15447858
986,Rathjens1985-15,Emphasis,Guo2022-16,Emotionalism,0.15355055
987,Guo2022-16,Emotionalism,Rathjens1985-15,Emphasis,0.15355055
988,Anthonio2020-03,Spelling/Grammar,Falting2021-04,Refactoring,0.15339783
989,Falting2021-04,Refactoring,Anthonio2020-03,Spelling/Grammar,0.15339783
990,Zhang2015-06,Claim/Ideas,Rathjens1985-15,Completeness,0.15266316
991,Rathjens1985-15,Completeness,Zhang2015-06,Claim/Ideas,0.15266316
992,Yang2017-01,Process,Du2022-07,Style,0.15169337
993,Du2022-07,Style,Yang2017-01,Process,0.15169337
994,Rajagopal2022-02,Point-of-view Change,Daxenberger2013-17,Paraphrase,0.15082698
995,Daxenberger2013-17,Paraphrase,Rajagopal2022-02,Point-of-view Change,0.15082698
996,Yang2017-01,Fact Update,Failgey1981-10,Format,0.15077838
997,Failgey1981-10,Format,Yang2017-01,Fact Update,0.15077838
998,Spangher2022-05,Refactors,Failgey1981-10,Spelling,0.15068178
999,Failgey1981-10,Spelling,Spangher2022-05,Refactors,0.15068178
1000,Du2022-07,Fluency,Pfeil2006-12,Format,0.15007773
1001,Pfeil2006-12,Format,Du2022-07,Fluency,0.15007773
1002,Zhang2015-06,Word-usage/Clarity,Jones2008-13,Style or readability,0.14943072
1003,Jones2008-13,Style or readability,Zhang2015-06,Word-usage/Clarity,0.14943072
1004,Zhang2015-06,Warrant/Reasoning/Backing,Du2022-07,Meaning-Changed,0.14866625
1005,Du2022-07,Meaning-Changed,Zhang2015-06,Warrant/Reasoning/Backing,0.14866625
1006,Zhang2015-06,General Content,Jones2008-13,Structual Changes,0.14807887
1007,Jones2008-13,Structual Changes,Zhang2015-06,General Content,0.14807887
1008,Anthonio2020-03,Paraphrase,Zhang2015-06,Evidence,0.14740603
1009,Zhang2015-06,Evidence,Anthonio2020-03,Paraphrase,0.14740603
1010,Falting2021-04,Copy-editing,Rathjens1985-15,Consistency,0.14731887
1011,Rathjens1985-15,Consistency,Falting2021-04,Copy-editing,0.14731887
1012,Zhang2016-11,General Content,Jones2008-13,Structual Changes,0.14713128
1013,Jones2008-13,Structual Changes,Zhang2016-11,General Content,0.14713128
1014,Jones2008-13,Add Image,Guo2022-16,Paraphrase,0.14612146
1015,Guo2022-16,Paraphrase,Jones2008-13,Add Image,0.14612146
1016,Pfeil2006-12,Delete Link,Rathjens1985-15,Completeness,0.14608411
1017,Rathjens1985-15,Completeness,Pfeil2006-12,Delete Link,0.14608411
1018,Jones2008-13,Revert,Rathjens1985-15,Order,0.14572434
1019,Rathjens1985-15,Order,Jones2008-13,Revert,0.14572434
1020,Yang2017-01,Process,Anthonio2020-03,Paraphrase,0.14529851
1021,Anthonio2020-03,Paraphrase,Yang2017-01,Process,0.14529851
1022,Rajagopal2022-02,Word-Smithing,Yang2016-08,Grammar,0.14446536
1023,Yang2016-08,Grammar,Rajagopal2022-02,Word-Smithing,0.14446536
1024,Liu2014-14,Revert,Rathjens1985-15,Order,0.14427623
1025,Rathjens1985-15,Order,Liu2014-14,Revert,0.14427623
1026,Du2022-07,Style,Yang2016-08,Rephrase,0.14312507
1027,Yang2016-08,Rephrase,Du2022-07,Style,0.14312507
1028,Anthonio2020-03,Paraphrase,Falting2021-04,Process,0.14241886
1029,Falting2021-04,Process,Anthonio2020-03,Paraphrase,0.14241886
1030,Pfeil2006-12,Grammar,Rathjens1985-15,Order,0.1421872
1031,Rathjens1985-15,Order,Pfeil2006-12,Grammar,0.1421872
1032,Zhang2015-06,General Content,Failgey1981-10,Format,0.14190423
1033,Failgey1981-10,Format,Zhang2015-06,General Content,0.14190423
1034,Yang2017-01,Copy Editing,Rathjens1985-15,Consistency,0.14135177
1035,Rathjens1985-15,Consistency,Yang2017-01,Copy Editing,0.14135177
1036,Du2022-07,Style,Daxenberger2012-09,Paraphrase,0.14077026
1037,Daxenberger2012-09,Paraphrase,Du2022-07,Style,0.14077026
1038,Zhang2015-06,Evidence,Jones2008-13,Add Image,0.1403099
1039,Jones2008-13,Add Image,Zhang2015-06,Evidence,0.1403099
1040,Rajagopal2022-02,Fact Update,Jones2008-13,Fix or Delete Image,0.14025557
1041,Jones2008-13,Fix or Delete Image,Rajagopal2022-02,Fact Update,0.14025557
1042,Zhang2016-11,Evidence,Jones2008-13,Add Image,0.13936229
1043,Jones2008-13,Add Image,Zhang2016-11,Evidence,0.13936229
1044,Zhang2015-06,Evidence,Pfeil2006-12,Mark-up Language,0.1390188
1045,Pfeil2006-12,Mark-up Language,Zhang2015-06,Evidence,0.1390188
1046,Spangher2022-05,Edit,Rathjens1985-15,Emphasis,0.13849196
1047,Rathjens1985-15,Emphasis,Spangher2022-05,Edit,0.13849196
1048,Daxenberger2012-09,Revert,Zhang2016-11,General Content,0.1383912
1049,Zhang2016-11,General Content,Daxenberger2012-09,Revert,0.1383912
1050,Zhang2016-11,General Content,Daxenberger2013-17,Revert,0.1383912
1051,Daxenberger2013-17,Revert,Zhang2016-11,General Content,0.1383912
1052,Anthonio2020-03,Paraphrase,Jones2008-13,Add Image,0.13737817
1053,Jones2008-13,Add Image,Anthonio2020-03,Paraphrase,0.13737817
1054,Jones2008-13,Fix or Delete Image,Guo2022-16,Forward Reference,0.13719031
1055,Guo2022-16,Forward Reference,Jones2008-13,Fix or Delete Image,0.13719031
1056,Yang2016-08,Grammar,Rathjens1985-15,Order,0.13701731
1057,Rathjens1985-15,Order,Yang2016-08,Grammar,0.13701731
1058,Daxenberger2012-09,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.13693205
1059,Zhang2016-11,Warrant/Reasoning/Backing,Daxenberger2012-09,Spelling/Grammar,0.13693205
1060,Zhang2016-11,Warrant/Reasoning/Backing,Daxenberger2013-17,Spelling/Grammar,0.13693205
1061,Daxenberger2013-17,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.13693205
1062,Spangher2022-05,Refactors,Zhang2016-11,Claim/Ideas,0.1368643
1063,Zhang2016-11,Claim/Ideas,Spangher2022-05,Refactors,0.1368643
1064,Jones2008-13,Fix or Delete Link,Rathjens1985-15,Completeness,0.13677356
1065,Rathjens1985-15,Completeness,Jones2008-13,Fix or Delete Link,0.13677356
1066,Zhang2016-11,Evidence,Pfeil2006-12,Mark-up Language,0.13646635
1067,Pfeil2006-12,Mark-up Language,Zhang2016-11,Evidence,0.13646635
1068,Du2022-07,Meaning-Changed,Pfeil2006-12,Mark-up Language,0.13595733
1069,Pfeil2006-12,Mark-up Language,Du2022-07,Meaning-Changed,0.13595733
1070,Zhang2015-06,General Content,Pfeil2006-12,Format,0.13534771
1071,Pfeil2006-12,Format,Zhang2015-06,General Content,0.13534771
1072,Pfeil2006-12,Delete Link,Guo2022-16,Dynamic Update,0.1352705
1073,Guo2022-16,Dynamic Update,Pfeil2006-12,Delete Link,0.1352705
1074,Du2022-07,Style,Daxenberger2013-17,Paraphrase,0.13521472
1075,Daxenberger2013-17,Paraphrase,Du2022-07,Style,0.13521472
1076,Failgey1981-10,Format,Zhang2016-11,General Content,0.13498333
1077,Zhang2016-11,General Content,Failgey1981-10,Format,0.13498333
1078,Zhang2016-11,General Content,Pfeil2006-12,Format,0.13314652
1079,Pfeil2006-12,Format,Zhang2016-11,General Content,0.13314652
1080,Anthonio2020-03,Paraphrase,Du2022-07,Style,0.13292304
1081,Du2022-07,Style,Anthonio2020-03,Paraphrase,0.13292304
1082,Anthonio2020-03,Paraphrase,Zhang2016-11,Evidence,0.13231003
1083,Zhang2016-11,Evidence,Anthonio2020-03,Paraphrase,0.13231003
1084,Daxenberger2012-09,Revert,Rathjens1985-15,Order,0.13082024
1085,Rathjens1985-15,Order,Daxenberger2012-09,Revert,0.13082024
1086,Rathjens1985-15,Order,Daxenberger2013-17,Revert,0.13082024
1087,Daxenberger2013-17,Revert,Rathjens1985-15,Order,0.13082024
1088,Failgey1981-10,Meaning-Preserving-Consilidation,Rathjens1985-15,Consistency,0.13039896
1089,Rathjens1985-15,Consistency,Failgey1981-10,Meaning-Preserving-Consilidation,0.13039896
1090,Pfeil2006-12,Reversion,Rathjens1985-15,Brevity,0.12805775
1091,Rathjens1985-15,Brevity,Pfeil2006-12,Reversion,0.12805775
1092,Falting2021-04,Refactoring,Rathjens1985-15,Order,0.12792447
1093,Rathjens1985-15,Order,Falting2021-04,Refactoring,0.12792447
1094,Anthonio2020-03,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.12722448
1095,Zhang2016-11,Warrant/Reasoning/Backing,Anthonio2020-03,Spelling/Grammar,0.12722448
1096,Anthonio2020-03,Spelling/Grammar,Jones2008-13,Add Link,0.12694345
1097,Jones2008-13,Add Link,Anthonio2020-03,Spelling/Grammar,0.12694345
1098,Jones2008-13,Add Link,Rathjens1985-15,Accuracy,0.12650266
1099,Rathjens1985-15,Accuracy,Jones2008-13,Add Link,0.12650266
1100,Anthonio2020-03,Spelling/Grammar,Jones2008-13,Revert,0.1264822
1101,Jones2008-13,Revert,Anthonio2020-03,Spelling/Grammar,0.1264822
1102,Yang2016-08,Template-Deletion,Rathjens1985-15,Completeness,0.124913916
1103,Rathjens1985-15,Completeness,Yang2016-08,Template-Deletion,0.124913916
1104,Yang2017-01,Refactoring,Du2022-07,Meaning-Changed,0.12462491
1105,Du2022-07,Meaning-Changed,Yang2017-01,Refactoring,0.12462491
1106,Spangher2022-05,Refactors,Rathjens1985-15,Order,0.12456183
1107,Rathjens1985-15,Order,Spangher2022-05,Refactors,0.12456183
1108,Rajagopal2022-02,Word-Smithing,Rathjens1985-15,Order,0.12420682
1109,Rathjens1985-15,Order,Rajagopal2022-02,Word-Smithing,0.12420682
1110,Jones2008-13,Add Image,Rathjens1985-15,Emphasis,0.12370932
1111,Rathjens1985-15,Emphasis,Jones2008-13,Add Image,0.12370932
1112,Spangher2022-05,Addition,Rathjens1985-15,Accuracy,0.12367358
1113,Rathjens1985-15,Accuracy,Spangher2022-05,Addition,0.12367358
1114,Yang2017-01,Refactoring,Rathjens1985-15,Order,0.122936405
1115,Rathjens1985-15,Order,Yang2017-01,Refactoring,0.122936405
1116,Pfeil2006-12,Add Link,Rathjens1985-15,Accuracy,0.122578286
1117,Pfeil2006-12,Spelling,Rathjens1985-15,Emphasis,0.122578286
1118,Rathjens1985-15,Accuracy,Pfeil2006-12,Add Link,0.122578286
1119,Rathjens1985-15,Emphasis,Pfeil2006-12,Spelling,0.122578286
1120,Failgey1981-10,Spelling,Rathjens1985-15,Emphasis,0.12239896
1121,Rathjens1985-15,Emphasis,Failgey1981-10,Spelling,0.12239896
1122,Du2022-07,Fluency,Daxenberger2012-09,File-Deletion,0.12139227
1123,Du2022-07,Fluency,Daxenberger2013-17,File-Deletion,0.12139227
1124,Daxenberger2012-09,File-Deletion,Du2022-07,Fluency,0.12139227
1125,Daxenberger2013-17,File-Deletion,Du2022-07,Fluency,0.12139227
1126,Daxenberger2012-09,Template-Deletion,Rathjens1985-15,Completeness,0.12108791
1127,Rathjens1985-15,Completeness,Daxenberger2013-17,Template-Deletion,0.12108791
1128,Daxenberger2013-17,Template-Deletion,Rathjens1985-15,Completeness,0.12108791
1129,Rathjens1985-15,Completeness,Daxenberger2012-09,Template-Deletion,0.117996134
1130,Rajagopal2022-02,Fact Update,Rathjens1985-15,Emphasis,0.11667641
1131,Rathjens1985-15,Emphasis,Rajagopal2022-02,Fact Update,0.11667641
1132,Du2022-07,Fluency,Yang2016-08,File-Deletion,0.11543132
1133,Yang2016-08,File-Deletion,Du2022-07,Fluency,0.11543132
1134,Spangher2022-05,Deletion,Rathjens1985-15,Completeness,0.11358585
1135,Rathjens1985-15,Completeness,Spangher2022-05,Deletion,0.11358585
1136,Du2022-07,Meaning-Changed,Daxenberger2012-09,Vandalism,0.1130389
1137,Daxenberger2012-09,Vandalism,Du2022-07,Meaning-Changed,0.1130389
1138,Du2022-07,Meaning-Changed,Daxenberger2013-17,Vandalism,0.108100615
1139,Daxenberger2013-17,Vandalism,Du2022-07,Meaning-Changed,0.108100615
1140,Daxenberger2012-09,Paraphrase,Rathjens1985-15,Emphasis,0.10735639
1141,Rathjens1985-15,Emphasis,Daxenberger2012-09,Paraphrase,0.10735639
1142,Rathjens1985-15,Emphasis,Daxenberger2013-17,Paraphrase,0.10735639
1143,Daxenberger2013-17,Paraphrase,Rathjens1985-15,Emphasis,0.10735639
1144,Anthonio2020-03,Paraphrase,Rathjens1985-15,Emphasis,0.10632286
1145,Rathjens1985-15,Emphasis,Anthonio2020-03,Paraphrase,0.10632286
1146,Anthonio2020-03,Spelling/Grammar,Rathjens1985-15,Order,0.10461827
1147,Rathjens1985-15,Order,Anthonio2020-03,Spelling/Grammar,0.10461827
1148,Du2022-07,Meaning-Changed,Yang2016-08,Markup-Inserion,0.10205597
1149,Du2022-07,Meaning-Changed,Yang2016-08,Markup-Deletion,0.10205597
1150,Yang2016-08,Markup-Inserion,Du2022-07,Meaning-Changed,0.10205597
1151,Yang2016-08,Markup-Deletion,Du2022-07,Meaning-Changed,0.10205597
1152,Rajagopal2022-02,Add Supporting Evidence,Rathjens1985-15,Brevity,0.101357296
1153,Rathjens1985-15,Brevity,Rajagopal2022-02,Add Supporting Evidence,0.101357296
1154,Rajagopal2022-02,Add New Information,Rathjens1985-15,Accuracy,0.10133662
1155,Rathjens1985-15,Accuracy,Rajagopal2022-02,Add New Information,0.10133662
1156,Anthonio2020-03,Information Deletion,Rathjens1985-15,Completeness,0.08972795
1157,Rathjens1985-15,Completeness,Anthonio2020-03,Information Deletion,0.08972795
