,table1,col1,table2,col2,sim_score
2920,Du2022-07,Fluency,Daxenberger2012-09,Markup-Modification,0.10224486675629911
2921,Du2022-07,Clarity,Daxenberger2012-09,Reference-Insertion,0.10224486675629911
2922,Yang2016-08,Markup-Deletion,Zhang2016-11,Organization,0.1022443875819626
2923,Yang2016-08,Information-Insertion,Zhang2016-11,Organization,0.1022443875819626
2924,Yang2016-08,Wikilink-Modification,Zhang2016-11,Organization,0.1022443875819626
2925,Yang2016-08,Template-Insertion,Zhang2016-11,Organization,0.1022443875819626
2926,Yang2016-08,Template-Modification,Zhang2016-11,Organization,0.1022443875819626
2927,Zhang2015-06,Rebuttal/Reservation,Failgey1981-10,Meaning-Preserving-Permutation,0.1022331252091962
2928,Du2022-07,Fluency,Daxenberger2013-17,Markup-Modification,0.10222008019208283
2929,Du2022-07,Clarity,Daxenberger2013-17,Reference-Insertion,0.10222008019208283
2930,Yang2017-01,Clarification,Liu2014-14,Sentence deletion,0.102186961930022
2931,Yang2017-01,Counter Vandalism,Liu2014-14,Sentence deletion,0.102186961930022
2932,Yang2017-01,Disambiguation,Liu2014-14,Sentence deletion,0.102186961930022
2933,Yang2017-01,Elaboration,Liu2014-14,Sentence deletion,0.102186961930022
2934,Yang2017-01,Fact Update,Liu2014-14,Link modification,0.102186961930022
2935,Yang2017-01,Vandalism,Liu2014-14,Sentence deletion,0.102186961930022
2936,Yang2017-01,Vandalism,Liu2014-14,Link modification,0.102186961930022
2937,Yang2016-08,File-Modification,Guo2022-16,Personalization,0.10218026196525001
2938,Rajagopal2022-02,Add New Information,Failgey1981-10,Meaning-Preserving-Consilidation,0.10217496664013093
2939,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Microstructure Changes-Consilidation,0.10217496664013093
2940,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Macrostructure Changes-Consilidation,0.10217496664013093
2941,Yang2017-01,Copy Editing,Jones2008-13,Significant Addition,0.10211542492179562
2942,Yang2017-01,Copy Editing,Jones2008-13,Add Link,0.10211542492179562
2943,Yang2017-01,Elaboration,Jones2008-13,Significant Deletion,0.10211542492179562
2944,Yang2017-01,Elaboration,Jones2008-13,Significant Addition,0.10211542492179562
2945,Yang2017-01,Elaboration,Jones2008-13,Style or readability,0.10211542492179562
2946,Yang2017-01,Fact Update,Jones2008-13,Significant Addition,0.10211542492179562
2947,Yang2017-01,Point of View,Jones2008-13,Significant Deletion,0.10211542492179562
2948,Yang2017-01,Point of View,Jones2008-13,Significant Addition,0.10211542492179562
2949,Yang2017-01,Verification,Jones2008-13,Vandalism,0.10211542492179562
2950,Falting2021-04,Point of View,Rathjens1985-15,Brevity,0.1021002506613701
2951,Falting2021-04,Point of View,Rathjens1985-15,Completeness,0.1021002506613701
2952,Falting2021-04,Point of View,Rathjens1985-15,Order,0.1021002506613701
2953,Falting2021-04,Point of View,Rathjens1985-15,Emphasis,0.1021002506613701
2954,Falting2021-04,Point of View,Rathjens1985-15,Objectivity,0.1021002506613701
2955,Falting2021-04,Verifiability,Rathjens1985-15,Order,0.1021002506613701
2956,Falting2021-04,Clarification,Rathjens1985-15,Accuracy,0.1021002506613701
2957,Falting2021-04,Clarification,Rathjens1985-15,Completeness,0.1021002506613701
2958,Falting2021-04,Clarification,Rathjens1985-15,Order,0.1021002506613701
2959,Zhang2015-06,Conventions/Grammar/Spelling,Pfeil2006-12,Fix Link,0.10209899220306128
2960,Rajagopal2022-02,Remove Existing Information,Daxenberger2012-09,File-Deletion,0.10199408985394859
2961,Falting2021-04,Copy-editing,Jones2008-13,Fix or Delete Link,0.10198918212241045
2962,Rajagopal2022-02,Remove Existing Information,Daxenberger2013-17,File-Deletion,0.10195671116693207
2963,Yang2017-01,Disambiguation,Pfeil2006-12,Clarify Information,0.10186688154123251
2964,Zhang2015-06,Evidence,Pfeil2006-12,Clarify Information,0.10185298163695285
2965,Yang2016-08,Reference-Insertion,Liu2014-14,Reference modification,0.10181392468609368
2966,Yang2016-08,Reference-Deletion,Liu2014-14,Reference modification,0.10181392468609368
2967,Yang2016-08,Template-Modification,Liu2014-14,Reference modification,0.10181392468609368
2968,Yang2016-08,Relocation,Guo2022-16,Personalization,0.10181056655676211
2969,Yang2017-01,Disambiguation,Zhang2016-11,General Content,0.10180617153674955
2970,Yang2017-01,Simplification,Zhang2016-11,General Content,0.10180617153674955
2971,Yang2017-01,Wikification,Zhang2016-11,General Content,0.10180617153674955
2972,Spangher2022-05,Edit,Daxenberger2012-09,Template-Deletion,0.1017843272182117
2973,Spangher2022-05,Edit,Daxenberger2013-17,Template-Deletion,0.10172084768457519
2974,Yang2017-01,Copy Editing,Liu2014-14,Link deletion,0.10167083555570548
2975,Yang2017-01,Point of View,Liu2014-14,Link deletion,0.10167083555570548
2976,Du2022-07,Fluency,Failgey1981-10,"Tense, Number and Modality",0.10159992553350922
2977,Du2022-07,Clarity,Failgey1981-10,"Tense, Number and Modality",0.1015999255335092
2978,Du2022-07,Meaning-Changed,Failgey1981-10,"Tense, Number and Modality",0.1015999255335092
2979,Yang2016-08,Wikilink-Deletion,Liu2014-14,Link deletion,0.10158742290887014
2980,Rajagopal2022-02,Fact Update,Daxenberger2012-09,Reference-Modification,0.10157838540192335
2981,Rajagopal2022-02,Word-Smithing,Daxenberger2012-09,Reference-Modification,0.10157838540192335
2982,Anthonio2020-03,Paraphrase,Daxenberger2012-09,File-Insertion,0.10157742723737384
2983,Anthonio2020-03,Paraphrase,Daxenberger2013-17,File-Insertion,0.10154638348961888
2984,Rajagopal2022-02,Fact Update,Daxenberger2013-17,Reference-Modification,0.101540890580009
2985,Rajagopal2022-02,Word-Smithing,Daxenberger2013-17,Reference-Modification,0.101540890580009
2986,Du2022-07,Fluency,Daxenberger2012-09,Relocation,0.10152773790441436
2987,Du2022-07,Coherence,Daxenberger2012-09,Paraphrase,0.10152773790441436
2988,Du2022-07,Style,Daxenberger2012-09,Paraphrase,0.10152773790441436
2989,Du2022-07,Style,Daxenberger2012-09,Relocation,0.10152773790441436
2990,Du2022-07,Fluency,Daxenberger2013-17,Relocation,0.1015028320562887
2991,Du2022-07,Coherence,Daxenberger2013-17,Paraphrase,0.1015028320562887
2992,Du2022-07,Style,Daxenberger2013-17,Paraphrase,0.1015028320562887
2993,Du2022-07,Style,Daxenberger2013-17,Relocation,0.1015028320562887
2994,Zhang2015-06,Rebuttal/Reservation,Daxenberger2012-09,Markup-Inserion,0.10148905619195125
2995,Zhang2015-06,Rebuttal/Reservation,Daxenberger2012-09,Markup-Deletion,0.10148905619195125
2996,Zhang2015-06,Rebuttal/Reservation,Daxenberger2012-09,File-Deletion,0.10148905619195125
2997,Zhang2015-06,Rebuttal/Reservation,Daxenberger2013-17,Markup-Inserion,0.1014771495803266
2998,Zhang2015-06,Rebuttal/Reservation,Daxenberger2013-17,Markup-Deletion,0.1014771495803266
2999,Zhang2015-06,Rebuttal/Reservation,Daxenberger2013-17,File-Deletion,0.1014771495803266
3000,Falting2021-04,Refactoring,Jones2008-13,Revert,0.10143248381555289
3001,Falting2021-04,Fact Update,Jones2008-13,Add Image,0.10143248381555289
3002,Falting2021-04,Elaboration,Jones2008-13,Vandalism,0.10143248381555289
3003,Falting2021-04,Refactoring,Zhang2016-11,Conventions,0.10142862313398934
3004,Falting2021-04,Fact Update,Zhang2016-11,Claim/Ideas,0.10142862313398934
3005,Falting2021-04,Fact Update,Zhang2016-11,Evidence,0.10142862313398934
3006,Falting2021-04,Fact Update,Zhang2016-11,Clarity,0.10142862313398934
3007,Falting2021-04,Elaboration,Zhang2016-11,Evidence,0.10142862313398934
3008,Falting2021-04,Unlabeled,Zhang2016-11,Conventions,0.10142862313398934
3009,Falting2021-04,Vandalism,Zhang2016-11,Claim/Ideas,0.10142862313398934
3010,Falting2021-04,Wikification,Daxenberger2012-09,File-Modification,0.10137318207451415
3011,Falting2021-04,Simplification,Daxenberger2012-09,File-Modification,0.10137318207451415
3012,Falting2021-04,Clarification,Daxenberger2012-09,File-Modification,0.10137318207451415
3013,Falting2021-04,Wikification,Daxenberger2013-17,File-Modification,0.10136916925721716
3014,Falting2021-04,Simplification,Daxenberger2013-17,File-Modification,0.10136916925721716
3015,Falting2021-04,Clarification,Daxenberger2013-17,File-Modification,0.10136916925721716
3016,Falting2021-04,Simplification,Rathjens1985-15,Accuracy,0.1013510796306911
3017,Falting2021-04,Simplification,Rathjens1985-15,Consistency,0.1013510796306911
3018,Falting2021-04,Disambiguation,Rathjens1985-15,Accuracy,0.1013510796306911
3019,Falting2021-04,Disambiguation,Rathjens1985-15,Completeness,0.1013510796306911
3020,Falting2021-04,Disambiguation,Rathjens1985-15,Consistency,0.1013510796306911
3021,Spangher2022-05,Edit,Daxenberger2012-09,Reference-Deletion,0.1013157326745715
3022,Spangher2022-05,Edit,Daxenberger2012-09,Template-Insertion,0.1013157326745715
3023,Yang2017-01,Copy Editing,Liu2014-14,Reference modification,0.10127201063009728
3024,Yang2017-01,Fact Update,Liu2014-14,Reference modification,0.10127201063009728
3025,Yang2017-01,Point of View,Liu2014-14,Reference modification,0.10127201063009728
3026,Spangher2022-05,Edit,Daxenberger2013-17,Reference-Deletion,0.1012521012668539
3027,Spangher2022-05,Edit,Daxenberger2013-17,Template-Insertion,0.1012521012668539
3028,Yang2017-01,Elaboration,Guo2022-16,Paraphrase,0.1012316861638628
3029,Yang2017-01,Refactoring,Guo2022-16,Paraphrase,0.1012316861638628
3030,Yang2017-01,Refactoring,Guo2022-16,Concision,0.1012316861638628
3031,Yang2017-01,Refactoring,Guo2022-16,Elaboration,0.1012316861638628
3032,Zhang2015-06,Rebuttal/Reservation,Pfeil2006-12,Grammar,0.10116415205184925
3033,Zhang2015-06,Rebuttal/Reservation,Pfeil2006-12,Spelling,0.10116415205184925
3034,Rajagopal2022-02,Word-Smithing,Daxenberger2012-09,File-Modification,0.10091814891929504
3035,Falting2021-04,Wikification,Pfeil2006-12,Delete Information,0.1009095507267961
3036,Falting2021-04,Simplification,Pfeil2006-12,Delete Information,0.1009095507267961
3037,Falting2021-04,Disambiguation,Pfeil2006-12,Add Information,0.1009095507267961
3038,Falting2021-04,Disambiguation,Pfeil2006-12,Delete Information,0.1009095507267961
3039,Spangher2022-05,Edit,Daxenberger2012-09,Reference-Insertion,0.1008964638723671
3040,Rajagopal2022-02,Word-Smithing,Daxenberger2013-17,File-Modification,0.10088046964783709
3041,Du2022-07,Coherence,Daxenberger2012-09,Template-Modification,0.1008789070384234
3042,Du2022-07,Style,Daxenberger2012-09,Information-Insertion,0.1008789070384234
3043,Du2022-07,Style,Daxenberger2012-09,Template-Modification,0.1008789070384234
3044,Du2022-07,Coherence,Failgey1981-10,Meaning-Preserving-Deletion,0.10086042895591463
3045,Du2022-07,Clarity,Failgey1981-10,Meaning-Preserving-Addition,0.10086042895591463
3046,Du2022-07,Clarity,Failgey1981-10,Meaning-Preserving-Deletion,0.10086042895591463
3047,Du2022-07,Coherence,Daxenberger2013-17,Template-Modification,0.10085389326676067
3048,Du2022-07,Style,Daxenberger2013-17,Information-Insertion,0.10085389326676067
3049,Du2022-07,Style,Daxenberger2013-17,Template-Modification,0.10085389326676067
3050,Zhang2015-06,Organization,Daxenberger2012-09,Template-Deletion,0.10084885767460303
3051,Zhang2015-06,Organization,Daxenberger2013-17,Template-Deletion,0.10083687663026089
3052,Spangher2022-05,Edit,Daxenberger2013-17,Reference-Insertion,0.10083269657731382
3053,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Microstructure Changes-Addition,0.10077844672315378
3054,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Microstructure Changes-Deletion,0.10077844672315378
3055,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Macrostructure Changes-Addition,0.10077844672315378
3056,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Macrostructure Changes-Deletion,0.10077844672315378
3057,Yang2016-08,Grammar,Rathjens1985-15,Order,0.10073772662119898
3058,Du2022-07,Coherence,Failgey1981-10,Microstructure Changes-Permutation,0.100719054610198
3059,Du2022-07,Coherence,Failgey1981-10,Macrostructure Changes-Permutation,0.100719054610198
3060,Yang2017-01,Counter Vandalism,Liu2014-14,Sentence insertion,0.10069593018199652
3061,Yang2017-01,Disambiguation,Liu2014-14,Reference deletion,0.10069593018199652
3062,Yang2017-01,Elaboration,Liu2014-14,Sentence insertion,0.10069593018199652
3063,Yang2017-01,Elaboration,Liu2014-14,Reference deletion,0.10069593018199652
3064,Yang2017-01,Refactoring,Liu2014-14,Sentence insertion,0.10069593018199652
3065,Yang2017-01,Simplification,Liu2014-14,Reference deletion,0.10069593018199652
3066,Yang2017-01,Vandalism,Liu2014-14,Reference deletion,0.10069593018199652
3067,Falting2021-04,Refactoring,Guo2022-16,Personalization,0.10066749123154176
3068,Falting2021-04,Copy-editing,Guo2022-16,Personalization,0.10066749123154176
3069,Falting2021-04,Point of View,Guo2022-16,Personalization,0.10066749123154176
3070,Falting2021-04,Vandalism,Guo2022-16,Paraphrase,0.10066749123154176
3071,Falting2021-04,Vandalism,Guo2022-16,Personalization,0.10066749123154176
3072,Falting2021-04,Process,Guo2022-16,Personalization,0.10066749123154176
3073,Yang2016-08,External Link-Modification,Liu2014-14,Link modification,0.1006291461590782
3074,Yang2016-08,External Link-Deletion,Zhang2016-11,Organization,0.10062075920090131
3075,Yang2016-08,Reference-Modification,Zhang2016-11,Organization,0.10062075920090131
3076,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2012-09,Markup-Deletion,0.10060238364499455
3077,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2012-09,File-Insertion,0.10060238364499455
3078,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2012-09,File-Modification,0.10060238364499455
3079,Yang2017-01,Clarification,Guo2022-16,Forward Reference,0.10059372167131378
3080,Yang2017-01,Copy Editing,Guo2022-16,Forward Reference,0.10059372167131378
3081,Yang2017-01,Counter Vandalism,Guo2022-16,Paraphrase,0.10059372167131378
3082,Yang2017-01,Counter Vandalism,Guo2022-16,Dynamic Update,0.10059372167131378
3083,Yang2017-01,Counter Vandalism,Guo2022-16,Personalization,0.10059372167131378
3084,Yang2017-01,Counter Vandalism,Guo2022-16,Elaboration,0.10059372167131378
3085,Yang2017-01,Point of View,Guo2022-16,Forward Reference,0.10059372167131378
3086,Yang2017-01,Refactoring,Guo2022-16,Forward Reference,0.10059372167131378
3087,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2013-17,Markup-Deletion,0.10056461615853748
3088,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2013-17,File-Insertion,0.10056461615853748
3089,Rajagopal2022-02,Add Supporting Evidence,Daxenberger2013-17,File-Modification,0.10056461615853748
3090,Zhang2015-06,Rebuttal/Reservation,Failgey1981-10,Abbreviation,0.10050543736556274
3091,Yang2017-01,Elaboration,Daxenberger2012-09,Relocation,0.10049933924467981
3092,Yang2017-01,Elaboration,Daxenberger2013-17,Relocation,0.10049453302051735
3093,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Microstructure Changes-Permutation,0.10046050049658566
3094,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Macrostructure Changes-Permutation,0.10046050049658566
3095,Yang2017-01,Fact Update,Jones2008-13,Structual Changes,0.10045401277561389
3096,Yang2017-01,Refactoring,Jones2008-13,Structual Changes,0.10045401277561389
3097,Falting2021-04,Copy-editing,Zhang2016-11,Claim/Ideas,0.10042327002657926
3098,Falting2021-04,Copy-editing,Zhang2016-11,Evidence,0.10042327002657926
3099,Falting2021-04,Wikification,Zhang2016-11,Claim/Ideas,0.10042327002657926
3100,Falting2021-04,Wikification,Zhang2016-11,Evidence,0.10042327002657926
3101,Falting2021-04,Fact Update,Zhang2016-11,Organization,0.10042327002657926
3102,Falting2021-04,Unlabeled,Zhang2016-11,Organization,0.10042327002657926
3103,Falting2021-04,Process,Zhang2016-11,Organization,0.10042327002657926
3104,Yang2016-08,Reference-Insertion,Zhang2016-11,General Content,0.10036439682494425
3105,Yang2016-08,Reference-Insertion,Zhang2016-11,Conventions,0.10036439682494425
3106,Yang2016-08,Reference-Insertion,Zhang2016-11,Organization,0.10036439682494425
3107,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,File-Deletion,0.10032085548395024
3108,Anthonio2020-03,Spelling/Grammar,Daxenberger2013-17,File-Deletion,0.1002896211177186
3109,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Meaning-Preserving-Permutation,0.10023190501077961
3110,Du2022-07,Fluency,Failgey1981-10,Format,0.10017375356243392
3111,Du2022-07,Coherence,Failgey1981-10,Microstructure Changes-Substitution,0.10017375356243391
3112,Du2022-07,Coherence,Failgey1981-10,Microstructure Changes-Distribution,0.10017375356243391
3113,Du2022-07,Coherence,Failgey1981-10,Macrostructure Changes-Substitution,0.10017375356243391
3114,Du2022-07,Coherence,Failgey1981-10,Macrostructure Changes-Distribution,0.10017375356243391
3115,Du2022-07,Clarity,Failgey1981-10,Format,0.10017375356243391
3116,Du2022-07,Clarity,Failgey1981-10,Microstructure Changes-Distribution,0.10017375356243391
3117,Du2022-07,Clarity,Failgey1981-10,Macrostructure Changes-Distribution,0.10017375356243391
3118,Yang2016-08,File-Modification,Liu2014-14,Sentence modification,0.1001636974520364
3119,Falting2021-04,Unlabeled,Zhang2016-11,Warrant/Reasoning/Backing,0.09998091465931883
3120,Zhang2015-06,Claim/Ideas,Pfeil2006-12,Fix Link,0.09997435549576124
3121,Zhang2015-06,Claim/Ideas,Pfeil2006-12,Vandalism,0.09997435549576124
3122,Zhang2015-06,Evidence,Pfeil2006-12,Delete Link,0.09997435549576124
3123,Anthonio2020-03,Paraphrase,Failgey1981-10,Punctuation,0.09996830196053817
3124,Falting2021-04,Simplification,Daxenberger2012-09,Template-Modification,0.09995238772898338
3125,Falting2021-04,Simplification,Daxenberger2013-17,Template-Modification,0.09994826657794288
3126,Yang2017-01,Clarification,Jones2008-13,Vandalism,0.09994280903832718
3127,Spangher2022-05,Edit,Failgey1981-10,Meaning-Preserving-Deletion,0.09994108690878921
3128,Zhang2015-06,Rebuttal/Reservation,Daxenberger2012-09,Information-Insertion,0.09993428836410555
3129,Zhang2015-06,Rebuttal/Reservation,Daxenberger2013-17,Information-Insertion,0.09992220098730989
3130,Zhang2015-06,Rebuttal/Reservation,Failgey1981-10,Meaning-Preserving-Consilidation,0.0998575544242002
3131,Yang2016-08,Template-Insertion,Rathjens1985-15,Emphasis,0.0998538067794257
3132,Falting2021-04,Copy-editing,Liu2014-14,Sentence modification,0.0998099591503079
3133,Falting2021-04,Point of View,Liu2014-14,Sentence modification,0.0998099591503079
3134,Falting2021-04,Fact Update,Liu2014-14,Sentence modification,0.0998099591503079
3135,Falting2021-04,Counter-vandalism,Liu2014-14,Sentence modification,0.0998099591503079
3136,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,Template-Deletion,0.09980344358548171
3137,Anthonio2020-03,Paraphrase,Daxenberger2012-09,File-Modification,0.09980344358548171
3138,Yang2017-01,Copy Editing,Liu2014-14,Link insertion,0.09979066090640963
3139,Yang2017-01,Point of View,Liu2014-14,Link insertion,0.09979066090640963
3140,Anthonio2020-03,Spelling/Grammar,Daxenberger2013-17,Template-Deletion,0.09977213072928906
3141,Anthonio2020-03,Paraphrase,Daxenberger2013-17,File-Modification,0.09977213072928906
3142,Rajagopal2022-02,Fact Update,Daxenberger2012-09,Information-Modification,0.0997077153678098
3143,Rajagopal2022-02,Word-Smithing,Daxenberger2012-09,Reference-Deletion,0.0997077153678098
3144,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Microstructure Changes-Substitution,0.09967674454525065
3145,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Microstructure Changes-Distribution,0.09967674454525065
3146,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Macrostructure Changes-Substitution,0.09967674454525065
3147,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Macrostructure Changes-Distribution,0.09967674454525065
3148,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Microstructure Changes-Distribution,0.09967674454525065
3149,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Macrostructure Changes-Distribution,0.09967674454525065
3150,Rajagopal2022-02,Fact Update,Daxenberger2013-17,Information-Modification,0.09966969793885522
3151,Rajagopal2022-02,Word-Smithing,Daxenberger2013-17,Reference-Deletion,0.09966969793885522
3152,Du2022-07,Coherence,Failgey1981-10,Microstructure Changes-Consilidation,0.0996587470173234
3153,Du2022-07,Coherence,Failgey1981-10,Macrostructure Changes-Consilidation,0.0996587470173234
3154,Falting2021-04,Point of View,Zhang2016-11,Clarity,0.0995725866280015
3155,Falting2021-04,Point of View,Zhang2016-11,Organization,0.0995725866280015
3156,Falting2021-04,Verifiability,Zhang2016-11,Claim/Ideas,0.0995725866280015
3157,Falting2021-04,Verifiability,Zhang2016-11,Evidence,0.0995725866280015
3158,Falting2021-04,Verifiability,Zhang2016-11,Conventions,0.0995725866280015
3159,Falting2021-04,Clarification,Zhang2016-11,Evidence,0.0995725866280015
3160,Yang2016-08,File-Deletion,Zhang2016-11,Conventions,0.0994967087832435
3161,Yang2016-08,File-Deletion,Zhang2016-11,Organization,0.0994967087832435
3162,Falting2021-04,Copy-editing,Liu2014-14,Sentence deletion,0.09949660087761399
3163,Falting2021-04,Copy-editing,Liu2014-14,Link modification,0.09949660087761399
3164,Falting2021-04,Fact Update,Liu2014-14,Link modification,0.09949660087761399
3165,Falting2021-04,Elaboration,Liu2014-14,Sentence deletion,0.09949660087761399
3166,Falting2021-04,Clarification,Liu2014-14,Sentence deletion,0.09949660087761399
3167,Falting2021-04,Unlabeled,Liu2014-14,Sentence deletion,0.09949660087761399
3168,Falting2021-04,Counter-vandalism,Liu2014-14,Sentence deletion,0.09949660087761399
3169,Falting2021-04,Vandalism,Liu2014-14,Sentence deletion,0.09949660087761399
3170,Falting2021-04,Vandalism,Liu2014-14,Link modification,0.09949660087761399
3171,Falting2021-04,Disambiguation,Liu2014-14,Sentence deletion,0.09949660087761399
3172,Rajagopal2022-02,Fact Update,Pfeil2006-12,Delete Link,0.09943709809177032
3173,Rajagopal2022-02,Fact Update,Pfeil2006-12,Reversion,0.09943709809177032
3174,Rajagopal2022-02,Fact Update,Pfeil2006-12,Spelling,0.09943709809177032
3175,Rajagopal2022-02,Word-Smithing,Pfeil2006-12,Style/Typography,0.09943709809177032
3176,Yang2017-01,Copy Editing,Guo2022-16,Elaboration,0.09942412010164056
3177,Yang2017-01,Process,Guo2022-16,Emotionalism,0.09942412010164056
3178,Yang2017-01,Verification,Guo2022-16,Paraphrase,0.09942412010164056
3179,Yang2017-01,Verification,Guo2022-16,Emotionalism,0.09942412010164056
3180,Yang2017-01,Wikification,Guo2022-16,Emotionalism,0.09942412010164056
3181,Yang2017-01,Elaboration,Liu2014-14,Reference insertion,0.09936184914428951
3182,Yang2017-01,Process,Liu2014-14,Reference insertion,0.09936184914428951
3183,Rajagopal2022-02,Add New Information,Failgey1981-10,Meaning-Preserving-Distribution,0.09935439330720158
3184,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,Reference-Deletion,0.0993435218979541
3185,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,Template-Insertion,0.0993435218979541
3186,Anthonio2020-03,Spelling/Grammar,Daxenberger2013-17,Reference-Deletion,0.09931213927290725
3187,Anthonio2020-03,Spelling/Grammar,Daxenberger2013-17,Template-Insertion,0.09931213927290725
3188,Du2022-07,Fluency,Daxenberger2012-09,Information-Modification,0.09925682987344599
3189,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Microstructure Changes-Substitution,0.09925074517079295
3190,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Macrostructure Changes-Substitution,0.09925074517079295
3191,Du2022-07,Fluency,Daxenberger2013-17,Information-Modification,0.0992315462929406
3192,Yang2016-08,External Link-Insertion,Zhang2016-11,Organization,0.09913831589645404
3193,Yang2017-01,Counter Vandalism,Daxenberger2012-09,Vandalism,0.09910925623421621
3194,Yang2017-01,Counter Vandalism,Daxenberger2013-17,Vandalism,0.09910434067035304
3195,Falting2021-04,Disambiguation,Pfeil2006-12,Clarify Information,0.09908604836750617
3196,Zhang2015-06,Organization,Daxenberger2012-09,Reference-Deletion,0.09907052845974683
3197,Zhang2015-06,Word-usage/Clarity,Daxenberger2012-09,Markup-Deletion,0.09907052845974683
3198,Zhang2015-06,General Content,Daxenberger2012-09,Template-Insertion,0.09907052845974683
3199,Zhang2015-06,Organization,Daxenberger2013-17,Reference-Deletion,0.0990583406578562
3200,Zhang2015-06,Word-usage/Clarity,Daxenberger2013-17,Markup-Deletion,0.09905834065785618
3201,Zhang2015-06,General Content,Daxenberger2013-17,Template-Insertion,0.09905834065785618
3202,Falting2021-04,Copy-editing,Liu2014-14,Link deletion,0.09899040674480075
3203,Falting2021-04,Point of View,Liu2014-14,Link deletion,0.09899040674480075
3204,Zhang2015-06,Organization,Pfeil2006-12,Add Link,0.09898285836568788
3205,Zhang2015-06,Organization,Pfeil2006-12,Delete Link,0.09898285836568788
3206,Zhang2015-06,Organization,Pfeil2006-12,Spelling,0.09898285836568788
3207,Yang2017-01,Copy Editing,Jones2008-13,Fix or Delete Link,0.09897720197900788
3208,Yang2017-01,Elaboration,Jones2008-13,Fix or Delete Link,0.09897720197900788
3209,Yang2017-01,Fact Update,Jones2008-13,Fix or Delete Link,0.09897720197900788
3210,Yang2017-01,Vandalism,Jones2008-13,Add Link,0.09897720197900788
3211,Du2022-07,Coherence,Failgey1981-10,Meaning-Preserving-Permutation,0.09893773785416865
3212,Du2022-07,Clarity,Failgey1981-10,Meaning-Preserving-Permutation,0.09893773785416865
3213,Du2022-07,Meaning-Changed,Failgey1981-10,Punctuation,0.09893773785416865
3214,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Microstructure Changes-Consilidation,0.09893653059121205
3215,Rajagopal2022-02,Point-of-view Change,Failgey1981-10,Macrostructure Changes-Consilidation,0.09893653059121205
3216,Rajagopal2022-02,Add New Information,Failgey1981-10,Meaning-Preserving-Addition,0.09893653059121205
3217,Rajagopal2022-02,Add New Information,Failgey1981-10,Meaning-Preserving-Deletion,0.09893653059121205
3218,Rajagopal2022-02,Add New Information,Failgey1981-10,Microstructure Changes-Consilidation,0.09893653059121205
3219,Rajagopal2022-02,Add New Information,Failgey1981-10,Macrostructure Changes-Consilidation,0.09893653059121205
3220,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Punctuation,0.09893653059121205
3221,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Meaning-Preserving-Addition,0.09893653059121205
3222,Rajagopal2022-02,Remove Existing Information,Failgey1981-10,Meaning-Preserving-Deletion,0.09893653059121205
3223,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,Markup-Modification,0.09893201301963994
3224,Anthonio2020-03,Spelling/Grammar,Daxenberger2012-09,Reference-Insertion,0.09893201301963994
3225,Falting2021-04,Copy-editing,Jones2008-13,Style or readability,0.09892734143469396
3226,Falting2021-04,Copy-editing,Jones2008-13,Add Link,0.09892734143469396
3227,Falting2021-04,Point of View,Jones2008-13,Significant Deletion,0.09892734143469396
3228,Falting2021-04,Point of View,Jones2008-13,Significant Addition,0.09892734143469396
3229,Falting2021-04,Fact Update,Jones2008-13,Significant Addition,0.09892734143469396
3230,Falting2021-04,Elaboration,Jones2008-13,Significant Deletion,0.09892734143469396
3231,Falting2021-04,Elaboration,Jones2008-13,Significant Addition,0.09892734143469396
3232,Falting2021-04,Elaboration,Jones2008-13,Style or readability,0.09892734143469396
3233,Falting2021-04,Unlabeled,Jones2008-13,Significant Deletion,0.09892734143469396
3234,Falting2021-04,Counter-vandalism,Jones2008-13,Style or readability,0.09892734143469396
